ticket_id,customer_id,segment,created_date,created_month,created_quarter,channel,category,priority,status,assigned_agent,resolution_hours,csat_score,region,industry
T00746,C0033,Enterprise,2023-05-16,2023-05,Q2 2023,Chat,Access & Authentication,High,Resolved,Marcus Johnson,7.0,4.9,APAC,Technology
T00747,C0101,SMB,2024-05-04,2024-05,Q2 2024,Chat,Access & Authentication,High,In Progress,Marcus Johnson,,,APAC,Media
T00748,C0227,Enterprise,2024-10-20,2024-10,Q4 2024,Chat,Positive Feedback,Medium,Open,Priya Patel,,,APAC,Media
T00749,C0169,SMB,2024-06-03,2024-06,Q2 2024,Email,Data & Reporting,Medium,Resolved,Marcus Johnson,72.0,3.4,LATAM,Manufacturing
T00750,C0094,Startup,2024-05-14,2024-05,Q2 2024,Chat,Security & Compliance,Medium,In Progress,Carlos Rivera,,,LATAM,Education
T00751,C0276,Enterprise,2023-07-07,2023-07,Q3 2023,Email,Access & Authentication,High,Resolved,Priya Patel,7.0,4.2,LATAM,Manufacturing
T00752,C0166,SMB,2023-06-10,2023-06,Q2 2023,Email,Data & Reporting,High,Resolved,Aisha Williams,20.0,4.8,LATAM,Retail
T00753,C0118,SMB,2023-09-27,2023-09,Q3 2023,Email,Security & Compliance,Medium,Resolved,Emma Thompson,65.0,2.8,EMEA,Manufacturing
T00754,C0214,SMB,2023-01-06,2023-01,Q1 2023,Phone,Product Education,Medium,Closed,Aisha Williams,33.0,3.5,LATAM,Technology
T00755,C0151,Startup,2024-01-18,2024-01,Q1 2024,Chat,Integration & API,Medium,Closed,Marcus Johnson,72.0,4.1,APAC,Logistics
T00756,C0039,Mid-Market,2023-09-06,2023-09,Q3 2023,Chat,Feature Request,Low,Closed,Emma Thompson,87.0,2.3,APAC,Financial Services
T00757,C0031,Mid-Market,2023-04-14,2023-04,Q2 2023,Chat,Data & Reporting,Medium,Resolved,Emma Thompson,17.0,5.0,APAC,Education
T00758,C0078,Mid-Market,2023-06-04,2023-06,Q2 2023,Chat,Performance & Stability,Medium,Resolved,Marcus Johnson,45.0,1.9,APAC,Logistics
T00759,C0161,SMB,2024-01-05,2024-01,Q1 2024,Chat,Security & Compliance,High,Resolved,Sarah Chen,10.0,4.3,North America,Education
T00760,C0072,SMB,2023-05-03,2023-05,Q2 2023,Phone,Integration & API,Low,Closed,Sarah Chen,28.0,3.2,APAC,Manufacturing
T00761,C0259,SMB,2023-12-01,2023-12,Q4 2023,Email,Data & Reporting,Medium,Open,Priya Patel,,,LATAM,Manufacturing
T00762,C0263,Mid-Market,2023-03-31,2023-03,Q1 2023,Email,Integration & API,Medium,Open,Priya Patel,,,LATAM,Logistics
T00763,C0170,Startup,2023-03-16,2023-03,Q1 2023,Phone,Performance & Stability,Medium,Closed,Emma Thompson,59.0,1.5,LATAM,Financial Services
T00764,C0010,Enterprise,2023-01-09,2023-01,Q1 2023,Email,Integration & API,Medium,Resolved,Carlos Rivera,66.0,3.8,EMEA,Education
T00765,C0296,Enterprise,2023-06-06,2023-06,Q2 2023,Email,Billing & Payments,Medium,Resolved,Carlos Rivera,52.0,2.5,North America,Financial Services
T00766,C0118,SMB,2024-11-04,2024-11,Q4 2024,Email,Data & Reporting,Medium,Closed,David Kim,11.0,5.0,EMEA,Manufacturing
T00767,C0064,SMB,2024-01-20,2024-01,Q1 2024,Email,Security & Compliance,Low,Open,Emma Thompson,,,LATAM,Education
T00768,C0064,SMB,2023-04-06,2023-04,Q2 2023,Email,User Management,Low,Closed,James O'Brien,105.0,2.7,LATAM,Education
T00769,C0047,Mid-Market,2024-06-03,2024-06,Q2 2024,Chat,Data & Reporting,High,Open,Carlos Rivera,,,APAC,Healthcare
T00770,C0159,Startup,2023-03-08,2023-03,Q1 2023,Phone,Performance & Stability,High,Resolved,Carlos Rivera,19.0,4.7,North America,Education
T00771,C0024,SMB,2023-05-25,2023-05,Q2 2023,Email,Performance & Stability,High,Resolved,Emma Thompson,5.0,3.6,EMEA,Healthcare
T00772,C0081,Mid-Market,2024-03-05,2024-03,Q1 2024,Phone,User Management,Low,Closed,James O'Brien,65.0,1.6,APAC,Financial Services
T00773,C0157,Mid-Market,2024-02-18,2024-02,Q1 2024,Email,User Management,Medium,Closed,Priya Patel,68.0,3.7,North America,Manufacturing
T00774,C0209,Startup,2023-02-17,2023-02,Q1 2023,Email,Feature Request,Low,In Progress,Marcus Johnson,,,LATAM,Logistics
T00775,C0058,Mid-Market,2024-05-02,2024-05,Q2 2024,Email,Security & Compliance,Medium,Resolved,Aisha Williams,68.0,4.2,EMEA,Retail
T00776,C0066,Startup,2023-11-27,2023-11,Q4 2023,Phone,Data & Reporting,Medium,Resolved,Priya Patel,36.0,1.9,EMEA,Retail
T00777,C0116,SMB,2024-11-06,2024-11,Q4 2024,Self-Service Portal,Access & Authentication,Medium,In Progress,Carlos Rivera,,,North America,Retail
T00778,C0237,Mid-Market,2024-11-15,2024-11,Q4 2024,Email,Integration & API,Low,Closed,Sarah Chen,61.0,3.2,EMEA,Technology
T00779,C0198,SMB,2024-10-09,2024-10,Q4 2024,Email,Billing & Payments,High,Open,Sarah Chen,,,EMEA,Healthcare
T00780,C0293,Mid-Market,2024-05-07,2024-05,Q2 2024,Phone,Data & Reporting,Medium,Resolved,Marcus Johnson,66.0,3.1,LATAM,Media
T00781,C0144,SMB,2024-11-02,2024-11,Q4 2024,Email,Data & Reporting,Low,Resolved,Carlos Rivera,48.0,3.5,North America,Healthcare
T00782,C0266,Mid-Market,2023-09-27,2023-09,Q3 2023,Self-Service Portal,Data & Reporting,Medium,In Progress,Aisha Williams,,,LATAM,Logistics
T00783,C0065,Startup,2023-12-22,2023-12,Q4 2023,Email,Integration & API,Low,Closed,James O'Brien,60.0,4.0,EMEA,Education
T00784,C0009,SMB,2023-07-23,2023-07,Q3 2023,Email,Data & Reporting,Medium,Closed,Priya Patel,54.0,2.2,EMEA,Manufacturing
T00785,C0192,SMB,2023-06-12,2023-06,Q2 2023,Chat,Billing & Payments,Medium,Closed,Emma Thompson,62.0,2.3,North America,Technology
T00786,C0152,SMB,2024-02-04,2024-02,Q1 2024,Email,Security & Compliance,Medium,Closed,James O'Brien,40.0,3.5,APAC,Media
T00787,C0035,Startup,2023-03-02,2023-03,Q1 2023,Phone,Billing & Payments,Low,Closed,James O'Brien,131.0,2.7,APAC,Retail
T00788,C0128,SMB,2023-12-25,2023-12,Q4 2023,Self-Service Portal,Product Education,Medium,In Progress,Aisha Williams,,,APAC,Technology
T00789,C0168,SMB,2023-01-12,2023-01,Q1 2023,Phone,Integration & API,Medium,Resolved,David Kim,46.0,3.1,EMEA,Logistics
T00790,C0079,Enterprise,2023-03-14,2023-03,Q1 2023,Email,Security & Compliance,Low,Closed,David Kim,133.0,3.3,EMEA,Retail
T00791,C0150,Startup,2023-08-19,2023-08,Q3 2023,Self-Service Portal,Access & Authentication,Low,Closed,Marcus Johnson,131.0,1.7,LATAM,Media
T00792,C0144,SMB,2023-10-10,2023-10,Q4 2023,Phone,Integration & API,Medium,Closed,David Kim,20.0,3.2,North America,Healthcare
T00793,C0114,Mid-Market,2024-08-28,2024-08,Q3 2024,Phone,Data & Reporting,Low,Resolved,Marcus Johnson,34.0,3.3,APAC,Education
T00794,C0295,SMB,2023-04-08,2023-04,Q2 2023,Phone,Billing & Payments,Medium,Resolved,Sarah Chen,52.0,4.1,APAC,Logistics
T00795,C0205,Enterprise,2024-10-05,2024-10,Q4 2024,Email,Integration & API,Low,In Progress,Sarah Chen,,,LATAM,Media
T00796,C0234,Startup,2023-09-17,2023-09,Q3 2023,Self-Service Portal,Feature Request,Medium,Resolved,Priya Patel,66.0,3.8,APAC,Logistics
T00797,C0108,Startup,2024-07-25,2024-07,Q3 2024,Email,Data & Reporting,Medium,Closed,James O'Brien,50.0,3.3,LATAM,Healthcare
T00798,C0163,Enterprise,2023-11-10,2023-11,Q4 2023,Email,Feature Request,Medium,Resolved,David Kim,33.0,4.1,APAC,Healthcare
T00799,C0180,Mid-Market,2023-12-12,2023-12,Q4 2023,Email,Data & Reporting,High,Open,Aisha Williams,,,APAC,Healthcare
T00800,C0287,Startup,2024-07-05,2024-07,Q3 2024,Email,Performance & Stability,High,Closed,Emma Thompson,12.0,4.1,APAC,Technology
T00801,C0069,Enterprise,2024-01-30,2024-01,Q1 2024,Self-Service Portal,User Management,Low,Resolved,James O'Brien,137.0,4.0,North America,Technology
T00802,C0281,Enterprise,2023-06-08,2023-06,Q2 2023,Phone,Access & Authentication,High,In Progress,Sarah Chen,,,LATAM,Media
T00803,C0152,SMB,2023-09-07,2023-09,Q3 2023,Chat,Performance & Stability,Low,Resolved,Emma Thompson,156.0,3.2,APAC,Media
T00804,C0134,Mid-Market,2024-12-24,2024-12,Q4 2024,Chat,Positive Feedback,Medium,Closed,Priya Patel,53.0,4.4,LATAM,Manufacturing
T00805,C0165,Enterprise,2024-12-20,2024-12,Q4 2024,Self-Service Portal,Integration & API,High,Closed,James O'Brien,21.0,4.9,EMEA,Retail
T00806,C0179,Startup,2024-12-19,2024-12,Q4 2024,Email,Positive Feedback,High,Closed,Marcus Johnson,23.0,4.3,LATAM,Financial Services
T00807,C0088,Mid-Market,2023-01-23,2023-01,Q1 2023,Email,Performance & Stability,High,Closed,Aisha Williams,6.0,5.0,LATAM,Manufacturing
T00808,C0292,SMB,2023-09-16,2023-09,Q3 2023,Phone,Feature Request,Medium,Closed,Aisha Williams,65.0,3.1,APAC,Media
T00809,C0170,Startup,2023-08-27,2023-08,Q3 2023,Email,Security & Compliance,Low,Resolved,Marcus Johnson,115.0,3.3,LATAM,Financial Services
T00810,C0033,Enterprise,2024-06-26,2024-06,Q2 2024,Self-Service Portal,Billing & Payments,High,Closed,Carlos Rivera,9.0,4.7,APAC,Technology
T00811,C0046,Mid-Market,2023-04-07,2023-04,Q2 2023,Phone,Feature Request,Medium,Resolved,Carlos Rivera,51.0,1.8,North America,Media
T00812,C0091,SMB,2024-12-25,2024-12,Q4 2024,Email,Data & Reporting,High,In Progress,David Kim,,,APAC,Media
T00813,C0049,SMB,2024-06-20,2024-06,Q2 2024,Chat,Security & Compliance,High,Resolved,Carlos Rivera,9.0,2.5,APAC,Retail
T00814,C0197,SMB,2023-11-10,2023-11,Q4 2023,Self-Service Portal,User Management,Medium,Closed,Carlos Rivera,71.0,3.1,North America,Retail
T00815,C0050,Mid-Market,2024-11-30,2024-11,Q4 2024,Chat,Data & Reporting,High,Closed,Sarah Chen,20.0,2.6,LATAM,Education
T00816,C0276,Enterprise,2023-05-04,2023-05,Q2 2023,Email,Data & Reporting,Medium,Resolved,Carlos Rivera,32.0,4.5,LATAM,Manufacturing
T00817,C0233,Enterprise,2024-11-05,2024-11,Q4 2024,Email,Data & Reporting,Medium,Resolved,David Kim,54.0,2.2,LATAM,Media
T00818,C0097,SMB,2024-02-18,2024-02,Q1 2024,Chat,Access & Authentication,Low,Closed,Emma Thompson,106.0,4.2,LATAM,Manufacturing
T00819,C0280,Enterprise,2024-10-20,2024-10,Q4 2024,Email,Data & Reporting,Medium,Closed,Sarah Chen,63.0,1.7,APAC,Healthcare
T00820,C0252,SMB,2023-04-17,2023-04,Q2 2023,Chat,Integration & API,Medium,Closed,Aisha Williams,13.0,5.0,LATAM,Media
T00821,C0293,Mid-Market,2024-07-09,2024-07,Q3 2024,Email,Data & Reporting,Critical,Closed,Emma Thompson,7.0,2.7,LATAM,Media
T00822,C0261,Mid-Market,2024-06-20,2024-06,Q2 2024,Self-Service Portal,Data & Reporting,Medium,Open,James O'Brien,,,EMEA,Financial Services
T00823,C0254,Startup,2023-07-31,2023-07,Q3 2023,Chat,Performance & Stability,Critical,Closed,Carlos Rivera,2.0,4.5,EMEA,Manufacturing
T00824,C0091,SMB,2024-02-04,2024-02,Q1 2024,Email,User Management,Medium,Resolved,Aisha Williams,47.0,4.3,APAC,Media
T00825,C0210,Startup,2024-12-07,2024-12,Q4 2024,Phone,Positive Feedback,Medium,In Progress,Sarah Chen,,,APAC,Technology
T00826,C0230,Enterprise,2023-05-12,2023-05,Q2 2023,Email,Billing & Payments,Medium,Closed,Aisha Williams,31.0,2.5,North America,Manufacturing
T00827,C0204,SMB,2023-10-19,2023-10,Q4 2023,Email,Data & Reporting,Medium,In Progress,Priya Patel,,,LATAM,Manufacturing
T00828,C0266,Mid-Market,2023-02-06,2023-02,Q1 2023,Phone,Access & Authentication,High,In Progress,David Kim,,,LATAM,Logistics
T00829,C0074,Mid-Market,2024-03-28,2024-03,Q1 2024,Phone,Access & Authentication,Low,In Progress,Priya Patel,,,APAC,Manufacturing
T00830,C0175,Mid-Market,2023-09-14,2023-09,Q3 2023,Email,Integration & API,Low,Resolved,James O'Brien,81.0,2.1,North America,Financial Services
T00831,C0172,Startup,2024-11-04,2024-11,Q4 2024,Phone,Access & Authentication,Medium,Resolved,Carlos Rivera,28.0,3.1,North America,Education
T00832,C0030,SMB,2023-04-25,2023-04,Q2 2023,Chat,Data & Reporting,Medium,In Progress,Marcus Johnson,,,LATAM,Technology
T00833,C0120,Enterprise,2023-01-07,2023-01,Q1 2023,Phone,Performance & Stability,Low,In Progress,Marcus Johnson,,,North America,Media
T00834,C0011,Mid-Market,2024-10-26,2024-10,Q4 2024,Phone,Performance & Stability,Medium,Resolved,David Kim,40.0,4.4,LATAM,Manufacturing
T00835,C0246,Startup,2023-06-06,2023-06,Q2 2023,Email,Security & Compliance,High,Closed,Emma Thompson,12.0,4.7,APAC,Financial Services
T00836,C0154,Enterprise,2023-05-28,2023-05,Q2 2023,Self-Service Portal,Data & Reporting,Low,Closed,Emma Thompson,77.0,4.3,EMEA,Technology
T00837,C0214,SMB,2024-04-16,2024-04,Q2 2024,Chat,Integration & API,Medium,Resolved,James O'Brien,34.0,2.2,LATAM,Technology
T00838,C0292,SMB,2023-07-19,2023-07,Q3 2023,Chat,Positive Feedback,Medium,Closed,David Kim,47.0,2.7,APAC,Media
T00839,C0056,Mid-Market,2024-07-09,2024-07,Q3 2024,Phone,Data & Reporting,Low,Resolved,Priya Patel,110.0,3.2,APAC,Technology
T00840,C0197,SMB,2024-06-13,2024-06,Q2 2024,Email,User Management,Critical,Resolved,James O'Brien,3.0,4.2,North America,Retail
T00841,C0078,Mid-Market,2024-02-26,2024-02,Q1 2024,Phone,Data & Reporting,Low,Resolved,Sarah Chen,45.0,1.6,APAC,Logistics
T00842,C0170,Startup,2023-04-03,2023-04,Q2 2023,Email,User Management,High,In Progress,David Kim,,,LATAM,Financial Services
T00843,C0174,SMB,2024-12-21,2024-12,Q4 2024,Email,Data & Reporting,Low,Closed,Emma Thompson,160.0,4.2,North America,Retail
T00844,C0082,SMB,2024-07-29,2024-07,Q3 2024,Phone,Integration & API,Low,Closed,Priya Patel,48.0,3.8,LATAM,Logistics
T00845,C0196,SMB,2024-04-29,2024-04,Q2 2024,Phone,Billing & Payments,Critical,Closed,David Kim,8.0,5.0,North America,Technology
T00846,C0291,SMB,2023-12-19,2023-12,Q4 2023,Email,Security & Compliance,High,Resolved,Carlos Rivera,8.0,5.0,North America,Education
T00847,C0150,Startup,2024-12-29,2024-12,Q4 2024,Email,Performance & Stability,Low,Closed,Aisha Williams,88.0,2.1,LATAM,Media
T00848,C0267,SMB,2023-01-25,2023-01,Q1 2023,Email,User Management,High,Resolved,David Kim,17.0,3.3,APAC,Manufacturing
T00849,C0042,Startup,2023-12-07,2023-12,Q4 2023,Chat,Access & Authentication,Low,Closed,Emma Thompson,75.0,4.2,EMEA,Technology
T00850,C0199,Enterprise,2023-02-06,2023-02,Q1 2023,Chat,Data & Reporting,Medium,Resolved,Aisha Williams,51.0,4.3,EMEA,Retail
T00851,C0283,Mid-Market,2023-07-17,2023-07,Q3 2023,Self-Service Portal,Data & Reporting,Low,Open,Priya Patel,,,APAC,Media
T00852,C0055,Startup,2023-09-06,2023-09,Q3 2023,Phone,Data & Reporting,High,Closed,Marcus Johnson,4.0,5.0,LATAM,Logistics
T00853,C0080,Startup,2024-08-19,2024-08,Q3 2024,Email,Product Education,Medium,Resolved,Marcus Johnson,25.0,4.3,APAC,Technology
T00854,C0096,Mid-Market,2023-04-04,2023-04,Q2 2023,Email,Access & Authentication,Low,Open,James O'Brien,,,APAC,Technology
T00855,C0244,Mid-Market,2023-07-22,2023-07,Q3 2023,Email,Performance & Stability,High,Resolved,Priya Patel,18.0,2.5,LATAM,Retail
T00856,C0102,Startup,2023-09-27,2023-09,Q3 2023,Phone,Performance & Stability,Low,Closed,James O'Brien,106.0,3.8,EMEA,Logistics
T00857,C0084,Startup,2024-02-09,2024-02,Q1 2024,Chat,Performance & Stability,Medium,Resolved,Aisha Williams,52.0,3.1,North America,Manufacturing
T00858,C0145,Mid-Market,2023-06-15,2023-06,Q2 2023,Phone,Access & Authentication,Medium,Resolved,Marcus Johnson,65.0,4.4,LATAM,Media
T00859,C0164,SMB,2024-08-25,2024-08,Q3 2024,Email,Feature Request,Medium,Resolved,Aisha Williams,53.0,2.6,APAC,Media
T00860,C0251,Mid-Market,2023-11-17,2023-11,Q4 2023,Email,Billing & Payments,Medium,Resolved,David Kim,49.0,2.9,EMEA,Retail
T00861,C0232,SMB,2023-06-06,2023-06,Q2 2023,Email,Feature Request,Medium,In Progress,Carlos Rivera,,,EMEA,Manufacturing
T00862,C0008,Mid-Market,2024-03-20,2024-03,Q1 2024,Email,Billing & Payments,Medium,Open,Carlos Rivera,,,North America,Manufacturing
T00863,C0102,Startup,2023-01-23,2023-01,Q1 2023,Self-Service Portal,Billing & Payments,Low,Resolved,Priya Patel,134.0,2.8,EMEA,Logistics
T00864,C0250,Enterprise,2024-11-12,2024-11,Q4 2024,Email,Product Education,High,Resolved,James O'Brien,8.0,5.0,EMEA,Manufacturing
T00865,C0214,SMB,2024-05-17,2024-05,Q2 2024,Email,Performance & Stability,Medium,Resolved,Carlos Rivera,24.0,2.3,LATAM,Technology
T00866,C0066,Startup,2024-01-14,2024-01,Q1 2024,Chat,Access & Authentication,Medium,In Progress,Aisha Williams,,,EMEA,Retail
T00867,C0285,Startup,2023-12-15,2023-12,Q4 2023,Email,Data & Reporting,High,Resolved,David Kim,22.0,4.0,LATAM,Education
T00868,C0010,Enterprise,2023-11-17,2023-11,Q4 2023,Chat,Access & Authentication,Low,Open,David Kim,,,EMEA,Education
T00869,C0200,Mid-Market,2023-07-17,2023-07,Q3 2023,Email,Billing & Payments,Low,In Progress,Priya Patel,,,APAC,Retail
T00870,C0140,Mid-Market,2023-11-24,2023-11,Q4 2023,Phone,Performance & Stability,Medium,Resolved,Aisha Williams,15.0,4.1,APAC,Healthcare
T00871,C0128,SMB,2024-01-21,2024-01,Q1 2024,Email,Positive Feedback,Critical,In Progress,Carlos Rivera,,,APAC,Technology
T00872,C0239,SMB,2023-06-01,2023-06,Q2 2023,Chat,Data & Reporting,High,Resolved,David Kim,18.0,4.6,North America,Education
T00873,C0146,Mid-Market,2023-06-16,2023-06,Q2 2023,Email,Data & Reporting,Critical,Resolved,Emma Thompson,8.0,5.0,APAC,Healthcare
T00874,C0282,SMB,2023-01-27,2023-01,Q1 2023,Email,Performance & Stability,Medium,Closed,Sarah Chen,44.0,3.2,EMEA,Retail
T00875,C0262,Mid-Market,2023-02-27,2023-02,Q1 2023,Self-Service Portal,Feature Request,Medium,In Progress,Marcus Johnson,,,APAC,Technology
T00876,C0185,Mid-Market,2024-01-01,2024-01,Q1 2024,Chat,Data & Reporting,Low,Resolved,Marcus Johnson,63.0,3.1,LATAM,Retail
T00877,C0107,Startup,2024-04-04,2024-04,Q2 2024,Email,Feature Request,Low,Open,Sarah Chen,,,APAC,Media
T00878,C0022,SMB,2023-08-13,2023-08,Q3 2023,Email,User Management,High,Resolved,Emma Thompson,4.0,2.6,EMEA,Logistics
T00879,C0282,SMB,2023-03-11,2023-03,Q1 2023,Chat,Performance & Stability,High,Open,Priya Patel,,,EMEA,Retail
T00880,C0204,SMB,2023-08-06,2023-08,Q3 2023,Chat,Access & Authentication,Medium,Resolved,Aisha Williams,57.0,4.0,LATAM,Manufacturing
T00881,C0172,Startup,2023-07-20,2023-07,Q3 2023,Email,Data & Reporting,High,Open,Sarah Chen,,,North America,Education
T00882,C0199,Enterprise,2023-04-20,2023-04,Q2 2023,Chat,Security & Compliance,High,Closed,James O'Brien,22.0,3.9,EMEA,Retail
T00883,C0291,SMB,2023-09-16,2023-09,Q3 2023,Phone,Access & Authentication,Critical,Closed,Emma Thompson,4.0,3.9,North America,Education
T00884,C0085,SMB,2024-05-18,2024-05,Q2 2024,Phone,Performance & Stability,Low,Closed,Sarah Chen,24.0,4.1,LATAM,Media
T00885,C0006,Startup,2023-10-08,2023-10,Q4 2023,Self-Service Portal,Integration & API,Low,Open,Carlos Rivera,,,EMEA,Education
T00886,C0039,Mid-Market,2023-10-14,2023-10,Q4 2023,Self-Service Portal,Access & Authentication,Low,Resolved,Sarah Chen,54.0,4.3,APAC,Financial Services
T00887,C0244,Mid-Market,2023-06-28,2023-06,Q2 2023,Self-Service Portal,Access & Authentication,High,Resolved,Priya Patel,12.0,3.9,LATAM,Retail
T00888,C0111,SMB,2023-03-08,2023-03,Q1 2023,Chat,Data & Reporting,Critical,Resolved,Aisha Williams,3.0,5.0,EMEA,Retail
T00889,C0145,Mid-Market,2024-05-05,2024-05,Q2 2024,Self-Service Portal,Data & Reporting,Medium,In Progress,Emma Thompson,,,LATAM,Media
T00890,C0287,Startup,2024-12-20,2024-12,Q4 2024,Email,Billing & Payments,Low,Resolved,Carlos Rivera,163.0,2.0,APAC,Technology
T00891,C0283,Mid-Market,2024-07-07,2024-07,Q3 2024,Email,Feature Request,Medium,Resolved,David Kim,45.0,3.9,APAC,Media
T00892,C0278,Mid-Market,2024-02-22,2024-02,Q1 2024,Email,Access & Authentication,Medium,Closed,Priya Patel,29.0,2.5,LATAM,Retail
T00893,C0175,Mid-Market,2024-07-07,2024-07,Q3 2024,Chat,Feature Request,Low,Closed,Sarah Chen,131.0,4.1,North America,Financial Services
T00894,C0267,SMB,2023-04-17,2023-04,Q2 2023,Self-Service Portal,Data & Reporting,Medium,Closed,Carlos Rivera,22.0,4.7,APAC,Manufacturing
T00895,C0281,Enterprise,2024-02-09,2024-02,Q1 2024,Chat,Positive Feedback,High,Resolved,James O'Brien,11.0,5.0,LATAM,Media
T00896,C0001,SMB,2024-05-31,2024-05,Q2 2024,Self-Service Portal,Billing & Payments,High,In Progress,Marcus Johnson,,,APAC,Financial Services
T00897,C0098,Mid-Market,2023-01-25,2023-01,Q1 2023,Phone,Data & Reporting,High,Resolved,Carlos Rivera,12.0,3.8,LATAM,Financial Services
T00898,C0207,SMB,2023-01-11,2023-01,Q1 2023,Email,Data & Reporting,Medium,Resolved,David Kim,13.0,5.0,LATAM,Manufacturing
T00899,C0164,SMB,2023-12-26,2023-12,Q4 2023,Chat,Feature Request,Low,Resolved,Emma Thompson,149.0,4.5,APAC,Media
T00900,C0020,Mid-Market,2024-05-14,2024-05,Q2 2024,Email,Data & Reporting,High,Closed,David Kim,18.0,3.2,EMEA,Technology
T00901,C0018,SMB,2023-11-27,2023-11,Q4 2023,Email,Positive Feedback,Low,Resolved,Priya Patel,153.0,2.8,APAC,Retail
T00902,C0238,Mid-Market,2023-10-09,2023-10,Q4 2023,Phone,Data & Reporting,Low,Open,David Kim,,,EMEA,Logistics
T00903,C0151,Startup,2023-06-16,2023-06,Q2 2023,Phone,Performance & Stability,Medium,Closed,Emma Thompson,69.0,2.2,APAC,Logistics
T00904,C0091,SMB,2024-01-21,2024-01,Q1 2024,Phone,Billing & Payments,Medium,Closed,Priya Patel,22.0,3.0,APAC,Media
T00905,C0289,SMB,2023-01-25,2023-01,Q1 2023,Email,Data & Reporting,Medium,Resolved,Aisha Williams,21.0,3.9,LATAM,Healthcare
T00906,C0224,Mid-Market,2024-07-24,2024-07,Q3 2024,Self-Service Portal,Access & Authentication,High,Resolved,Priya Patel,16.0,5.0,LATAM,Media
T00907,C0062,SMB,2023-01-25,2023-01,Q1 2023,Chat,Performance & Stability,Medium,Closed,Priya Patel,41.0,1.7,EMEA,Logistics
T00908,C0299,SMB,2024-02-28,2024-02,Q1 2024,Email,Access & Authentication,High,Closed,Sarah Chen,4.0,4.0,North America,Media
T00909,C0058,Mid-Market,2024-06-21,2024-06,Q2 2024,Self-Service Portal,Performance & Stability,Critical,In Progress,David Kim,,,EMEA,Retail
T00910,C0245,SMB,2024-05-05,2024-05,Q2 2024,Chat,Billing & Payments,Medium,Closed,Marcus Johnson,24.0,1.9,APAC,Retail
T00911,C0245,SMB,2024-06-09,2024-06,Q2 2024,Chat,Billing & Payments,Medium,Resolved,Sarah Chen,60.0,3.8,APAC,Retail
T00912,C0165,Enterprise,2024-02-09,2024-02,Q1 2024,Chat,Feature Request,Low,Resolved,Priya Patel,154.0,4.2,EMEA,Retail
T00913,C0124,Startup,2024-09-05,2024-09,Q3 2024,Chat,Integration & API,High,Resolved,Aisha Williams,8.0,3.3,LATAM,Healthcare
T00914,C0238,Mid-Market,2024-10-27,2024-10,Q4 2024,Self-Service Portal,Positive Feedback,Medium,Closed,Priya Patel,70.0,3.8,EMEA,Logistics
T00915,C0241,Startup,2023-12-12,2023-12,Q4 2023,Chat,Integration & API,Medium,Resolved,James O'Brien,42.0,4.1,EMEA,Logistics
T00916,C0161,SMB,2023-11-28,2023-11,Q4 2023,Email,Billing & Payments,Low,Resolved,James O'Brien,132.0,3.5,North America,Education
T00917,C0072,SMB,2024-12-05,2024-12,Q4 2024,Chat,Feature Request,Medium,Resolved,Aisha Williams,30.0,3.7,APAC,Manufacturing
T00918,C0127,Enterprise,2023-07-30,2023-07,Q3 2023,Self-Service Portal,Performance & Stability,Medium,Closed,David Kim,58.0,3.7,EMEA,Education
T00919,C0276,Enterprise,2023-12-16,2023-12,Q4 2023,Self-Service Portal,Performance & Stability,Medium,Closed,Aisha Williams,16.0,4.9,LATAM,Manufacturing
T00920,C0254,Startup,2024-04-10,2024-04,Q2 2024,Chat,Positive Feedback,Medium,Resolved,Emma Thompson,70.0,2.9,EMEA,Manufacturing
T00921,C0161,SMB,2023-05-03,2023-05,Q2 2023,Self-Service Portal,Access & Authentication,Low,Open,Aisha Williams,,,North America,Education
T00922,C0066,Startup,2023-04-09,2023-04,Q2 2023,Phone,Integration & API,Critical,Open,Emma Thompson,,,EMEA,Retail
T00923,C0124,Startup,2023-08-25,2023-08,Q3 2023,Self-Service Portal,Performance & Stability,Low,Resolved,James O'Brien,165.0,3.3,LATAM,Healthcare
T00924,C0088,Mid-Market,2024-01-28,2024-01,Q1 2024,Email,Performance & Stability,Low,Closed,Emma Thompson,48.0,2.2,LATAM,Manufacturing
T00925,C0114,Mid-Market,2023-09-05,2023-09,Q3 2023,Email,Billing & Payments,High,In Progress,David Kim,,,APAC,Education
T00926,C0110,Mid-Market,2023-08-26,2023-08,Q3 2023,Chat,Access & Authentication,Low,Closed,Aisha Williams,29.0,3.1,EMEA,Media
T00927,C0106,Mid-Market,2024-11-20,2024-11,Q4 2024,Email,Positive Feedback,Medium,Resolved,Marcus Johnson,34.0,1.9,North America,Retail
T00928,C0194,Enterprise,2023-06-22,2023-06,Q2 2023,Email,Billing & Payments,Medium,Closed,James O'Brien,68.0,3.6,LATAM,Healthcare
T00929,C0034,Enterprise,2024-04-08,2024-04,Q2 2024,Chat,Access & Authentication,Medium,Open,Emma Thompson,,,North America,Manufacturing
T00930,C0131,SMB,2023-12-23,2023-12,Q4 2023,Chat,Data & Reporting,Low,In Progress,Sarah Chen,,,LATAM,Healthcare
T00931,C0118,SMB,2023-04-03,2023-04,Q2 2023,Chat,Billing & Payments,Medium,Resolved,Emma Thompson,27.0,1.9,EMEA,Manufacturing
